client_id,birthdate,state,gender
cx33377,1982-10-16,st15,cg2
cx10945,1989-02-01,st25,cg2
cx14858,1973-02-28,st15,cg1
cx18418,1952-02-22,st25,cg1
cx03271,1974-08-06,st15,cg1
cx37782,1938-06-20,st15,cg2
cx18612,1984-02-26,st15,cg1
cx10382,1989-09-29,st15,cg1
cx11984,1968-05-30,st03,cg1
cx02892,1955-06-05,st15,cg2
cx35175,1968-05-04,st21,cg1
cx11181,1956-08-12,st15,cg2
cx33603,1955-10-21,st15,cg1
cx19987,1994-01-19,st15,cg1
cx35941,1991-06-14,st25,cg1
cx09790,1950-01-02,st15,cg1
cx37372,1991-05-22,st15,cg1
cx09940,1985-11-18,st15,cg1
cx27239,1968-09-21,st25,cg2
cx31896,1988-09-14,st25,cg1
cx13364,1988-05-12,st15,cg2
cx29185,1983-02-24,st15,cg2
cx17591,1982-04-08,st15,cg1
cx08031,1960-04-05,st15,cg1
cx21437,1945-02-18,st15,cg1
cx36211,1980-02-25,st15,cg2
cx10821,1990-05-16,st04,cg1
cx17191,1951-10-01,st15,cg2
cx02317,1954-10-12,st15,cg1
cx04397,1954-06-26,st25,cg1
cx17687,1979-09-04,st15,cg1
cx06286,1979-12-11,st15,cg2
cx09594,1966-12-10,st15,cg2
cx36992,1991-06-17,st15,cg1
cx04377,1990-01-31,st08,cg1
cx20998,1982-02-28,st08,cg1
cx16335,1961-10-08,st04,cg1
cx36453,1952-07-07,st15,cg1
cx19816,1955-01-14,st25,cg1
cx27121,1967-01-09,st21,cg1
cx25730,1979-01-30,st01,cg2
cx12670,1958-03-24,st21,cg2
cx18619,1969-01-12,st21,cg1
cx18491,1965-01-09,st08,cg2
cx22280,1984-04-18,st04,cg2
cx20042,1971-11-14,st25,cg1
cx16782,1975-06-24,st15,cg1
cx18388,1969-01-18,st15,cg2
cx19285,1983-07-27,st15,cg1
cx35813,1953-09-02,st15,cg2
cx23610,1971-05-21,st15,cg2
cx23453,1989-01-19,st15,cg1
cx36735,1980-12-21,st15,cg1
cx25460,1999-01-12,st15,cg1
cx29363,1988-12-25,st08,cg2
cx35858,1988-03-12,st15,cg1
cx19736,1972-01-29,st15,cg1
cx30370,1983-04-12,st15,cg1
cx33434,1975-01-13,st21,cg1
cx23010,1975-05-04,st15,cg2
cx03267,1974-02-13,st15,cg2
cx02695,1965-09-29,st25,cg1
cx11403,1987-07-30,st15,cg1
cx18731,1974-03-17,st21,cg2
cx33845,1986-11-26,st15,cg2
cx36902,1977-01-17,st04,cg2
cx07391,1963-05-05,st15,cg1
cx26818,1965-10-06,st15,cg2
cx23201,1987-11-03,st21,cg2
cx08953,1961-03-06,st15,cg1
cx33129,1972-05-01,st15,cg1
cx07363,1975-07-16,st15,cg2
cx08365,1983-02-26,st15,cg1
cx26935,1956-08-12,st15,cg1
cx05672,1980-12-30,st25,cg1
cx33072,1957-12-15,st15,cg1
cx30075,1990-04-18,st15,cg2
cx33432,1978-04-14,st25,cg1
cx29066,1986-04-22,st15,cg2
cx22366,1987-05-04,st15,cg2
cx12827,1981-02-03,st15,cg2
cx01318,1980-04-24,st08,cg1
cx02425,1978-01-08,st25,cg2
cx02132,1991-06-05,st15,cg2
cx37106,1988-12-20,st13,cg2
cx10712,1989-08-02,st01,cg1
cx13939,1971-04-01,st04,cg2
cx07474,1991-11-30,st21,cg2
cx31752,1986-03-28,st04,cg1
cx13362,1964-04-30,st15,cg2
cx02949,1970-08-07,st25,cg1
cx19967,1990-01-01,st15,cg2
cx38215,1981-07-01,st25,cg2
cx27802,1969-12-19,st08,cg2
cx05709,1981-05-04,st04,cg1
cx28986,1989-05-30,st15,cg2
cx02741,1980-08-08,st04,cg2
cx14895,1988-07-25,st15,cg2
cx22430,1986-04-09,st15,cg1
cx32239,1973-01-30,st15,cg1
cx31584,1955-11-08,st15,cg1
cx37980,1981-11-16,st15,cg2
cx30384,1950-07-20,st15,cg2
cx30795,1973-08-16,st02,cg2
cx07775,1991-04-23,st15,cg1
cx02456,1959-01-08,st25,cg1
cx09249,1969-10-15,st25,cg2
cx23235,1971-01-13,st15,cg1
cx30821,1976-04-13,st21,cg1
cx27635,1982-02-05,st15,cg2
cx02610,1953-06-23,st04,cg1
cx15114,1987-03-28,st15,cg1
cx03230,1982-05-10,st25,cg1
cx31649,1958-04-21,st15,cg1
cx16402,1976-10-10,st15,cg2
cx04337,1979-02-06,st15,cg2
cx35677,1991-05-07,st25,cg2
cx28818,1979-12-20,st08,cg2
cx27411,1967-07-12,st25,cg2
cx13953,1959-01-09,st15,cg2
cx21786,1988-12-06,st16,cg2
cx16178,1991-10-11,st04,cg2
cx35602,1980-06-16,st15,cg2
cx38780,1981-05-24,st15,cg1
cx30714,1988-10-07,st15,cg1
cx13195,1967-11-03,st22,cg2
cx05761,1976-12-18,st15,cg1
cx20738,1987-04-02,st25,cg2
cx29903,1946-12-19,st15,cg1
cx10310,1969-11-24,st15,cg1
cx32828,1974-12-26,st15,cg1
cx30487,1999-04-30,st21,cg2
cx02184,1979-03-24,st02,cg1
cx22731,1988-06-02,st23,cg2
cx32943,1956-07-13,st22,cg1
cx26626,1983-04-07,st15,cg2
cx31356,1993-02-16,st08,cg1
cx30334,1992-02-19,st02,cg2
cx15131,1972-05-08,st25,cg1
cx33203,1972-06-12,st21,cg2
cx22649,1958-10-18,st15,cg2
cx12100,1978-11-19,st04,cg2
cx11839,1985-03-29,st23,cg2
cx23635,1971-01-19,st15,cg1
cx22569,1976-12-20,st15,cg2
cx31405,1980-09-09,st15,cg2
cx02770,1959-05-19,st26,cg1
cx27749,1953-08-21,st02,cg1
cx08630,1958-04-30,st15,cg1
cx00350,1954-04-01,st08,cg1
cx02310,1971-02-24,st15,cg2
cx31843,1976-03-20,st15,cg1
cx23956,1986-06-04,st15,cg2
cx01060,1972-08-08,st26,cg1
cx34000,1963-01-05,st15,cg1
cx16872,1980-07-19,st15,cg1
cx05941,1990-09-01,st04,cg2
cx31949,1984-12-17,st04,cg1
cx15707,1982-02-03,st25,cg2
cx16299,1990-09-24,st25,cg1
cx08760,1986-05-23,st15,cg2
cx35972,1992-02-21,st15,cg2
cx30257,1977-10-20,st15,cg1
cx08545,1986-12-06,st15,cg1
cx14618,1992-03-31,st15,cg2
cx12156,1983-11-24,st15,cg1
cx15021,1988-02-22,st01,cg1
cx03265,1985-03-10,st21,cg1
cx27196,1991-05-30,st21,cg2
cx37935,1987-09-21,st21,cg1
cx05662,1964-05-06,st15,cg1
cx36642,1969-03-01,st15,cg2
cx11126,1989-06-23,st25,cg1
cx36709,1985-01-22,st15,cg2
cx11283,1960-04-05,st09,cg2
cx36394,1951-01-20,st15,cg2
cx28788,1981-07-29,st15,cg1
cx19139,1960-06-11,st02,cg1
cx25648,1971-04-28,st15,cg2
cx09090,1992-12-05,st16,cg2
cx25809,1966-06-02,st21,cg1
cx37677,1985-06-06,st25,cg1
cx20079,1981-08-18,st15,cg1
cx12125,1970-02-07,st25,cg1
cx19828,1982-01-13,st15,cg1
cx12555,1975-03-13,st08,cg2
cx25860,1991-02-25,st25,cg1
cx36906,1988-10-24,st15,cg1
cx01087,1975-10-29,st25,cg2
cx19438,1988-12-23,st08,cg1
cx02333,1980-06-13,st15,cg2
cx31496,1993-04-06,st15,cg1
cx04835,1982-08-28,st16,cg1
cx31497,1963-09-03,st15,cg2
cx30294,1966-05-23,st21,cg2
cx08675,1988-09-05,st25,cg1
cx22967,1973-06-24,st24,cg2
cx07935,1974-12-19,st15,cg1
cx31103,1984-07-21,st21,cg1
cx03702,1975-02-19,st08,cg1
cx10176,1972-11-30,st15,cg1
cx34010,1966-02-03,st15,cg1
cx00410,1949-07-04,st15,cg2
cx28736,1987-12-19,st15,cg2
cx03828,1967-06-28,st04,cg2
cx29684,1959-06-02,st15,cg1
cx19610,1981-02-23,st04,cg1
cx34131,1957-09-29,st15,cg2
cx07153,1988-03-14,st25,cg2
cx26571,1985-04-03,st15,cg1
cx02791,1975-10-10,st25,cg2
cx17093,1981-04-04,st15,cg1
cx15527,1986-10-10,st25,cg2
cx00222,1980-04-17,st15,cg2
cx29682,1969-03-09,st15,cg2
cx15220,1951-08-20,st26,cg2
cx18522,1984-03-21,st25,cg1
cx29021,1969-10-07,st18,cg2
cx27284,1955-01-03,st15,cg2
cx05475,1954-02-25,st15,cg2
cx22965,1978-06-23,st15,cg2
cx27300,1968-08-27,st21,cg2
cx24621,1980-09-07,st15,cg1
cx35700,1989-01-18,st25,cg1
cx32272,1966-01-25,st15,cg1
cx30631,1962-03-17,st02,cg1
cx12445,1988-03-30,st15,cg1
cx02863,1966-03-08,st15,cg1
cx18315,1985-11-11,st15,cg1
cx19963,1973-03-29,st04,cg2
cx36934,1972-07-10,st15,cg1
cx37780,1981-02-07,st25,cg2
cx08268,1985-02-05,st26,cg2
cx08682,1970-06-10,st08,cg1
cx33634,1984-05-27,st15,cg1
cx02210,1989-03-28,st25,cg2
cx20577,1959-12-08,st15,cg2
cx30512,1984-04-30,st04,cg1
cx11763,1986-05-27,st15,cg1
cx26965,1945-03-18,st15,cg1
cx35222,1979-05-02,st25,cg1
cx10951,1989-05-12,st15,cg2
cx33981,1972-02-14,st15,cg2
cx10912,1988-06-06,st04,cg1
cx17796,1988-11-13,st15,cg1
cx17306,1987-06-15,st25,cg1
cx31364,1979-08-18,st15,cg2
cx33950,1989-12-10,st15,cg1
cx31810,1984-04-21,st15,cg1
cx30765,1969-12-31,st15,cg1
cx31045,1987-05-26,st15,cg1
cx00548,1986-04-22,st04,cg1
cx16191,1988-08-16,st15,cg2
cx22668,1984-05-16,st15,cg1
cx10812,1974-02-06,st25,cg2
cx32250,1980-04-22,st21,cg1
cx34284,1987-08-06,st04,cg2
cx23359,1981-09-07,st21,cg2
cx04942,1988-06-21,st25,cg1
cx32235,1973-12-08,st15,cg2
cx15407,1979-08-18,st15,cg1
cx14379,1964-05-11,st15,cg1
cx16696,1952-11-16,st18,cg1
cx08374,1978-09-20,st15,cg1
cx10676,1968-10-05,st15,cg1
cx30881,1965-10-13,st04,cg1
cx02871,1986-10-18,st15,cg1
cx25610,1970-08-11,st15,cg1
cx37304,1973-01-14,st15,cg1
cx07187,1983-01-09,st18,cg1
cx22872,1967-02-09,st15,cg1
cx11195,1988-01-08,st15,cg1
cx01851,1979-07-05,st13,cg1
cx17122,1982-03-20,st01,cg1
cx04844,1980-10-04,st18,cg2
cx11105,1968-12-30,st15,cg2
cx10164,1975-10-16,st24,cg1
cx16452,1984-07-26,st15,cg1
cx26743,1963-06-27,st08,cg1
cx06551,1985-08-09,st15,cg1
cx36485,1964-01-04,st25,cg1
cx00092,1982-12-24,st15,cg1
cx29798,1975-03-02,st15,cg2
cx15431,1955-08-28,st15,cg1
cx11324,1990-03-09,st15,cg1
cx10480,1972-09-13,st01,cg1
cx00322,1999-01-10,st21,cg2
cx17816,1969-09-22,st15,cg1
cx38601,1984-09-26,st15,cg2
cx06070,1988-05-29,st15,cg1
cx37631,1981-02-25,st15,cg2
cx35704,1985-05-27,st04,cg1
cx37093,1979-12-25,st15,cg1
cx19534,1989-09-20,st15,cg1
cx01748,1986-04-18,st15,cg1
cx27578,1975-10-26,st15,cg1
cx37272,1987-10-07,st15,cg1
cx05340,1965-06-19,st15,cg2
cx13224,1984-04-17,st04,cg1
cx12541,1981-08-21,st15,cg2
cx18528,1990-03-11,st25,cg1
cx11680,1986-08-19,st15,cg2
cx14241,1992-08-18,st15,cg2
cx20778,1989-01-02,st25,cg2
cx13904,1986-03-25,st15,cg1
cx27273,1992-06-20,st15,cg2
cx18408,1989-10-29,st25,cg2
cx00896,1991-05-05,st04,cg2
cx04815,1992-10-24,st05,cg1
cx33750,1958-11-18,st15,cg1
cx11130,1966-10-08,st15,cg2
cx15484,1992-04-06,st21,cg2
cx35125,1993-04-04,st15,cg1
cx38413,1965-11-10,st16,cg1
cx37877,1931-04-11,st25,cg2
cx10022,1987-01-12,st15,cg1
cx28195,1967-08-31,st04,cg1
cx35015,1990-11-06,st21,cg2
cx00437,1972-03-23,st15,cg2
cx35982,1963-03-09,st25,cg1
cx30306,1987-11-07,st25,cg1
cx19924,1993-01-23,st08,cg2
cx20659,1990-01-24,st15,cg2
cx08203,1983-03-06,st25,cg1
cx00485,1993-08-12,st15,cg2
cx37419,1950-03-13,st15,cg2
cx26194,1978-06-23,st21,cg2
cx35695,1977-01-25,st15,cg2
cx04953,1955-01-15,st15,cg1
cx31520,1983-01-15,st15,cg1
cx20153,1988-12-23,st21,cg1
cx00831,1985-07-19,st08,cg2
cx20258,1972-04-07,st25,cg1
cx27964,1983-03-25,st15,cg1
cx28350,1975-05-20,st15,cg1
cx13905,1987-02-16,st12,cg2
cx06689,1968-01-16,st15,cg1
cx05164,1992-01-18,st25,cg1
cx08977,1981-06-18,st08,cg2
cx15299,1979-08-14,st21,cg1
cx32380,1988-12-16,st08,cg1
cx34299,1986-03-05,st08,cg2
cx20772,1985-07-05,st25,cg1
cx16020,1973-07-26,st15,cg2
cx16091,1988-06-18,st15,cg2
cx32990,1986-09-15,st15,cg1
cx37556,1974-10-26,st15,cg2
cx10388,1987-07-16,st15,cg1
cx18989,1978-04-10,st04,cg2
cx28024,1983-03-13,st15,cg2
cx35163,1979-08-29,st15,cg2
cx19093,1989-07-18,st18,cg2
cx00209,1975-05-18,st25,cg2
cx22159,1986-08-13,st15,cg2
cx01596,1985-10-20,st02,cg1
cx17521,1971-09-25,st15,cg2
cx14805,1985-05-08,st15,cg2
cx24338,1980-07-31,st15,cg1
cx09034,1989-08-26,st15,cg2
cx12463,1950-10-01,st15,cg1
cx37892,1951-12-09,st15,cg1
cx00483,1938-09-05,st04,cg2
cx24583,1992-07-24,st15,cg2
cx14965,1978-11-06,st15,cg2
cx14638,1973-07-06,st15,cg2
cx11960,1966-01-09,st15,cg2
cx25530,1969-02-07,st15,cg1
cx28955,1985-11-08,st04,cg1
cx24186,1991-02-14,st15,cg1
cx28552,1983-09-15,st21,cg1
cx33192,1983-01-06,st02,cg2
cx08791,1984-09-13,st21,cg2
cx05160,1961-12-23,st15,cg1
cx17386,1981-03-14,st15,cg2
cx07605,1964-10-15,st16,cg2
cx05835,1973-12-17,st26,cg2
cx17121,1982-03-24,st15,cg1
cx35540,1970-06-01,st15,cg2
cx37357,1990-04-27,st25,cg2
cx34420,1957-05-01,st21,cg1
cx24002,1992-09-16,st25,cg2
cx09208,1966-08-30,st15,cg1
cx02040,1980-08-21,st15,cg1
cx10520,1966-05-17,st15,cg2
cx33940,1945-10-07,st08,cg1
cx03143,1988-11-03,st25,cg1
cx23404,1959-07-13,st15,cg1
cx34170,1986-02-21,st04,cg1
cx25691,1973-09-26,st15,cg1
cx38186,1992-01-10,st15,cg1
cx32436,1987-04-26,st04,cg1
cx32258,1982-04-27,st21,cg2
cx32476,1971-12-25,st15,cg1
cx33905,1986-06-21,st15,cg1
cx06092,1958-05-11,st08,cg1
cx23924,1967-11-21,st15,cg2
cx34105,1960-05-10,st15,cg1
cx06683,1988-09-19,st15,cg1
cx02663,1985-09-15,st15,cg1
cx12676,1987-07-14,st03,cg2
cx01498,1978-09-19,st15,cg1
cx33563,1972-03-11,st25,cg2
cx38310,1968-09-12,st25,cg1
cx33024,1954-08-10,st25,cg1
cx31424,1959-01-25,st15,cg1
cx04453,1963-05-13,st15,cg2
cx26685,1993-07-16,st15,cg1
cx16001,1982-10-08,st15,cg2
cx05313,1975-05-18,st15,cg2
cx19887,1983-11-03,st15,cg2
cx06708,1987-05-15,st15,cg2
cx38730,1986-07-11,st04,cg1
cx02917,1976-07-05,st15,cg1
cx01335,1990-02-23,st15,cg2
cx35606,1981-02-07,st25,cg1
cx34272,1970-05-16,st15,cg2
cx03722,1977-02-25,st04,cg1
cx33765,1992-10-29,st18,cg1
cx13374,1987-07-29,st15,cg1
cx10556,1968-02-23,st25,cg2
cx21988,1987-04-05,st25,cg1
cx20932,1970-05-12,st25,cg1
cx31771,1991-11-30,st15,cg1
cx13009,1971-08-23,st15,cg2
cx25079,1962-12-25,st15,cg1
cx29073,1982-05-18,st16,cg1
cx21270,1975-08-23,st08,cg1
cx08455,1979-08-05,st15,cg1
cx36226,1967-09-20,st25,cg2
cx22096,1968-11-30,st15,cg1
cx10169,1971-09-29,st15,cg1
cx30985,1965-04-03,st15,cg2
cx35231,1986-12-19,st15,cg1
cx21087,1974-11-06,st15,cg1
cx37914,1970-05-08,st08,cg1
cx00829,1960-07-18,st02,cg1
cx38054,1980-05-22,st16,cg1
cx11332,1993-04-26,st02,cg1
cx26954,1959-04-25,st01,cg1
cx10782,1983-05-22,st04,cg1
cx13753,1982-12-02,st15,cg1
cx27205,1986-01-01,st08,cg1
cx32302,1981-10-16,st26,cg2
cx04880,1985-04-10,st15,cg2
cx22629,1961-09-16,st08,cg1
cx13352,1982-10-08,st04,cg2
cx35211,1953-10-19,st15,cg1
cx28376,1974-07-19,st04,cg2
cx24728,1971-05-04,st15,cg1
cx06158,1985-09-25,st15,cg2
cx29949,1953-01-22,st21,cg2
cx11942,1976-02-17,st21,cg1
cx34656,1972-10-05,st21,cg1
cx23112,1941-08-03,st15,cg2
cx19531,1959-03-29,st15,cg2
cx37020,1993-06-16,st15,cg1
cx02226,1984-12-31,st08,cg1
cx33930,1964-09-19,st15,cg1
cx24651,1977-01-01,st15,cg1
cx04044,1982-05-10,st15,cg1
cx19653,1987-01-21,st04,cg1
cx20929,1976-12-02,st15,cg2
cx18050,1961-05-20,st26,cg2
cx20826,1983-03-24,st04,cg1
cx20051,1993-02-15,st15,cg2
cx30471,1993-03-10,st15,cg1
cx08192,1987-05-19,st04,cg2
cx16752,1990-06-09,st16,cg2
cx23428,1987-01-20,st15,cg2
cx34453,1991-05-24,st25,cg1
cx31942,1932-11-24,st26,cg2
cx09661,1977-01-30,st15,cg2
cx15618,1990-12-29,st15,cg2
cx07520,1986-06-29,st15,cg2
cx32539,1982-08-05,st08,cg1
cx23308,1957-12-02,st25,cg2
cx20119,1959-03-25,st21,cg1
cx31565,1990-11-07,st21,cg2
cx38693,1962-05-13,st25,cg1
cx06166,1961-03-28,st15,cg2
cx15025,1971-01-19,st01,cg2
cx12699,1967-03-12,st08,cg1
cx27869,1959-01-05,st26,cg1
cx02749,1971-08-07,st21,cg2
cx07670,1971-10-16,st04,cg2
cx23942,1987-02-10,st04,cg1
cx22164,1993-02-11,st26,cg2
cx30698,1978-02-11,st25,cg2
cx27429,1967-06-17,st15,cg2
cx07837,1987-06-10,st25,cg2
cx02595,1977-05-03,st16,cg1
cx11519,1987-07-09,st15,cg2
cx08798,1975-12-31,st15,cg2
cx00317,1993-03-02,st15,cg1
cx09899,1977-02-21,st15,cg1
cx36999,1954-10-20,st02,cg2
cx06137,1968-01-13,st15,cg2
cx29436,1981-06-19,st15,cg2
cx36470,1991-05-18,st15,cg1
cx05971,1976-12-17,st15,cg1
cx01573,1993-07-06,st25,cg2
cx34185,1972-08-02,st22,cg1
cx34223,1949-07-23,st04,cg2
cx20857,1986-12-02,st15,cg2
cx03006,1983-03-23,st15,cg1
cx12237,1969-04-01,st15,cg1
cx10698,1951-06-27,st04,cg1
cx02346,1957-02-14,st04,cg1
cx36633,1978-09-10,st04,cg2
cx15180,1973-09-25,st04,cg2
cx12916,1979-01-01,st15,cg1
cx09708,1992-09-16,st25,cg2
cx07370,1993-07-09,st15,cg1
cx05548,1983-12-30,st15,cg2
cx09406,1968-01-05,st04,cg1
cx10983,1993-08-11,st15,cg1
cx18371,1976-07-22,st15,cg2
cx20267,1986-08-06,st01,cg2
cx35491,1954-08-23,st15,cg2
cx06174,1992-12-01,st25,cg2
cx13609,1973-05-27,st15,cg1
cx02668,1966-02-07,st04,cg2
cx33678,1984-06-02,st02,cg2
cx06099,1969-02-27,st26,cg2
cx15221,1985-01-03,st15,cg2
cx06843,1993-01-25,st21,cg1
cx13128,1994-11-29,st15,cg1
cx18576,1994-03-05,st15,cg2
cx32257,1963-11-06,st21,cg1
cx32731,1968-08-02,st15,cg1
cx37548,1983-05-28,st08,cg2
cx35851,1967-05-13,st15,cg1
cx30196,1990-07-30,st21,cg1
cx01193,1993-05-31,st25,cg1
cx07093,1955-02-21,st04,cg2
cx16422,1960-09-06,st15,cg1
cx06175,1919-09-07,st18,cg1
cx08052,1984-03-21,st15,cg1
cx33021,1965-10-25,st15,cg1
cx30945,1986-06-27,st15,cg1
cx37358,1968-09-17,st15,cg1
cx07168,1986-01-17,st15,cg2
cx37029,1949-01-20,st15,cg1
cx22586,1985-08-09,st15,cg2
cx25551,1982-06-10,st04,cg2
cx04448,1966-10-05,st04,cg1
cx34424,1980-06-08,st04,cg2
cx33475,1991-05-06,st15,cg2
cx13959,1983-04-17,st15,cg2
cx33813,1956-08-10,st15,cg1
cx10805,1955-01-10,st15,cg2
cx09402,1990-08-30,st15,cg2
cx14071,1980-01-03,st15,cg2
cx14764,1983-04-13,st15,cg2
cx04060,1971-04-03,st02,cg1
cx34221,1982-12-08,st15,cg1
cx18610,1964-11-26,st15,cg1
cx32130,1990-08-20,st04,cg1
cx34019,1987-10-31,st15,cg1
cx06033,1958-03-29,st15,cg2
cx20871,1981-02-27,st01,cg2
cx11861,1955-01-06,st15,cg2
cx29234,1990-01-01,st13,cg1
cx34555,1985-04-16,st15,cg2
cx20648,1984-10-30,st15,cg1
cx32711,1990-12-20,st15,cg1
cx18845,1937-02-10,st15,cg1
cx13784,1988-08-05,st15,cg1
cx28686,1975-07-08,st08,cg2
cx13960,1938-09-17,st15,cg2
cx15651,1968-09-23,st15,cg2
cx38325,1959-10-27,st15,cg1
cx21545,1988-09-08,st15,cg2
cx11118,1965-02-15,st15,cg2
cx20223,1989-09-02,st16,cg1
cx19302,1982-12-16,st15,cg2
cx24596,1979-06-01,st25,cg2
cx04273,1969-07-15,st04,cg1
cx23436,1988-02-01,st15,cg1
cx22086,1993-12-28,st15,cg2
cx37868,1986-10-15,st21,cg1
cx13707,1990-03-06,st15,cg1
cx05719,1975-03-08,st08,cg2
cx28335,1977-05-15,st15,cg2
cx10774,1993-11-26,st15,cg1
cx01612,1993-07-09,st15,cg2
cx15100,1989-09-26,st25,cg1
cx20605,1991-10-02,st01,cg2
cx02255,1992-06-29,st25,cg1
cx35452,1967-04-11,st15,cg1
cx16967,1986-07-02,st04,cg1
cx03687,1990-07-20,st15,cg1
cx34026,1978-04-11,st21,cg2
cx20697,1983-02-25,st09,cg2
cx21397,1991-10-19,st15,cg2
cx07409,1939-04-18,st15,cg1
cx35229,1980-06-12,st04,cg1
cx28857,1984-05-21,st22,cg1
cx18305,1973-11-22,st15,cg1
cx30907,1968-07-05,st15,cg2
cx02352,1975-02-19,st15,cg1
cx27723,1986-11-08,st09,cg2
cx14641,1971-05-05,st25,cg2
cx38773,1988-03-19,st25,cg1
cx10685,1992-12-29,st15,cg2
cx20099,1959-03-09,st15,cg1
cx03954,1994-06-22,st21,cg1
cx07427,1970-08-06,st13,cg2
cx28962,1957-03-22,st15,cg2
cx37569,1991-10-22,st15,cg2
cx29262,1975-12-17,st15,cg1
cx25599,1993-11-05,st15,cg2
cx27901,1983-04-04,st15,cg1
cx36800,1997-11-12,st15,cg2
cx36773,1982-03-24,st15,cg2
cx21734,1972-05-21,st15,cg2
cx17852,1983-03-17,st15,cg2
cx16685,1958-03-08,st15,cg1
cx08804,1993-09-27,st15,cg2
cx34787,1976-05-01,st15,cg1
cx11492,1972-12-24,st15,cg2
cx04276,1979-04-28,st21,cg2
cx38280,1971-09-19,st21,cg2
cx30797,1974-05-11,st15,cg2
cx18685,1993-09-12,st02,cg2
cx28567,1983-09-15,st25,cg2
cx10674,1988-11-07,st15,cg1
cx12055,1987-04-18,st15,cg2
cx24729,1988-12-09,st15,cg1
cx33925,1985-11-18,st15,cg1
cx28617,1990-01-19,st18,cg2
cx25433,1981-06-18,st25,cg2
cx15759,1973-08-21,st15,cg2
cx36364,1980-06-17,st15,cg1
cx16093,1981-03-19,st26,cg1
cx03298,1985-12-06,st21,cg2
cx11254,1990-08-20,st04,cg1
cx21559,1966-03-12,st04,cg1
cx31979,1962-11-10,st15,cg1
cx30516,1984-07-03,st15,cg1
cx13856,1984-05-31,st26,cg1
cx07547,1977-05-15,st15,cg2
cx12492,1986-05-23,st15,cg1
cx09858,1985-03-06,st15,cg1
cx11947,1963-12-24,st15,cg1
cx26175,1985-05-08,st12,cg2
cx00171,1985-05-02,st23,cg2
cx36313,1984-02-18,st15,cg2
cx09444,1983-10-22,st15,cg1
cx11702,1976-03-17,st25,cg1
cx08377,1988-03-21,st15,cg2
cx36326,1979-02-15,st16,cg1
cx09758,1987-12-21,st15,cg1
cx03394,1990-10-12,st15,cg2
cx29951,1989-05-08,st01,cg1
cx31558,1974-12-23,st16,cg2
cx13785,1979-08-17,st21,cg2
cx33560,1982-06-24,st25,cg2
cx04339,1973-05-06,st15,cg2
cx34975,1981-04-30,st15,cg1
cx21213,1981-08-31,st15,cg2
cx24159,1983-10-25,st08,cg2
cx24980,1956-02-24,st04,cg2
cx17307,1969-09-19,st04,cg2
cx04693,1991-08-16,st15,cg2
cx35732,1992-05-05,st15,cg1
cx02015,1994-04-08,st15,cg1
cx02599,1989-08-19,st21,cg1
cx34406,1976-01-31,st18,cg1
cx34483,1971-05-16,st21,cg2
cx20651,1987-06-09,st15,cg1
cx38357,1936-06-05,st02,cg1
cx16794,1976-06-09,st02,cg1
cx30938,1985-05-17,st25,cg2
cx33959,1989-10-13,st25,cg1
cx26396,1964-08-03,st04,cg2
cx25430,1981-03-15,st15,cg2
cx36382,1989-02-03,st25,cg2
cx02615,1983-12-17,st15,cg1
cx32310,1994-04-28,st04,cg1
cx02152,1991-10-04,st15,cg1
cx25633,1957-09-20,st02,cg1
cx02207,1989-12-11,st15,cg1
cx16046,1985-04-02,st23,cg2
cx30606,1990-09-10,st04,cg1
cx28814,1987-05-30,st04,cg1
cx09850,1981-01-10,st15,cg1
cx13499,1991-06-05,st01,cg2
cx28490,1972-08-23,st15,cg2
cx10035,1993-03-11,st15,cg2
cx34782,1986-07-21,st21,cg2
cx30626,1963-08-29,st15,cg1
cx03534,1972-11-12,st04,cg2
cx07796,1984-08-03,st15,cg2
cx33327,1984-02-19,st15,cg1
cx04032,1989-10-13,st15,cg1
cx26102,1981-12-23,st25,cg2
cx28258,1994-04-20,st15,cg2
cx14056,1984-09-22,st04,cg1
cx13846,1981-07-26,st15,cg1
cx05294,1987-09-20,st15,cg2
cx32018,1988-02-16,st15,cg1
cx27906,1952-12-09,st24,cg1
cx23188,1988-06-28,st25,cg2
cx37948,1958-09-11,st15,cg2
cx14561,1975-04-04,st09,cg2
cx33799,1988-03-15,st04,cg1
cx16341,1983-11-10,st15,cg1
cx29990,1949-10-23,st15,cg1
cx13045,1989-04-10,st25,cg2
cx12977,1988-12-01,st25,cg1
cx24376,1985-09-05,st15,cg1
cx29542,1981-06-22,st04,cg2
cx29663,1983-09-15,st02,cg2
cx34265,1991-12-31,st08,cg1
cx37619,1984-05-07,st04,cg2
cx10192,1959-08-09,st26,cg2
cx15844,1975-03-24,st21,cg1
cx27645,1983-06-05,st21,cg2
cx25331,1961-06-25,st25,cg1
cx02931,1992-11-29,st15,cg2
cx03625,1981-11-10,st04,cg1
cx20420,1977-12-12,st15,cg2
cx14369,1990-07-27,st21,cg1
cx02728,1946-05-05,st08,cg1
cx38805,1950-10-28,st21,cg2
cx16401,1970-05-12,st25,cg2
cx00607,1990-02-21,st25,cg1
cx14871,1950-07-31,st25,cg2
cx08744,1961-10-31,st04,cg1
cx01927,1981-04-15,st15,cg2
cx00045,1972-02-04,st15,cg1
cx11862,1968-03-27,st25,cg2
cx27141,1990-01-30,st22,cg1
cx05817,1951-06-13,st03,cg1
cx13171,1952-05-09,st22,cg2
