product_id,category_lv0,category_lv1,category_lv2,category_lv3,category_lv4
px00296,mk17,mk17:247,mk17:247:523,mk17:247:523:047,mk17:247:523:047:08275
px11464,mk17,mk17:251,mk17:251:088,mk17:251:088:070,mk17:251:088:070:04305
px07984,mk17,mk17:251,mk17:251:088,mk17:251:088:070,mk17:251:088:070:04305
px04843,mk17,mk17:251,mk17:251:103,mk17:251:103:103,mk17:251:103:103:03455
px10619,mk17,mk17:251,mk17:251:103,mk17:251:103:103,mk17:251:103:103:03455
px01786,mk17,mk17:052,mk17:052:103,mk17:052:103:103,mk17:052:103:103:05801
px09727,mk17,mk17:052,mk17:052:333,mk17:052:333:103,mk17:052:333:103:09421
px00287,mk17,mk17:052,mk17:052:333,mk17:052:333:103,mk17:052:333:103:09421
px07599,mk17,mk17:208,mk17:208:134,mk17:208:134:046,mk17:208:134:046:04980
px06538,mk17,mk17:208,mk17:208:134,mk17:208:134:046,mk17:208:134:046:04980
px01759,mk17,mk17:208,mk17:208:057,mk17:208:057:046,mk17:208:057:046:03254
px06501,mk17,mk17:208,mk17:208:057,mk17:208:057:046,mk17:208:057:046:03254
px01285,mk17,mk17:202,mk17:202:103,mk17:202:103:103,mk17:202:103:103:08639
px11420,mk17,mk17:202,mk17:202:103,mk17:202:103:103,mk17:202:103:103:08639
px05578,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:08156
px10690,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:08643
px10886,mk04,mk04:128,mk04:128:103,mk04:128:103:103,mk04:128:103:103:02514
px10693,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:00358
px12561,mk04,mk04:128,mk04:128:103,mk04:128:103:103,mk04:128:103:103:01200
px03959,mk04,mk04:057,mk04:057:435,mk04:057:435:044,mk04:057:435:044:05853
px03234,mk04,mk04:262,mk04:262:488,mk04:262:488:103,mk04:262:488:103:09588
px09743,mk04,mk04:262,mk04:262:488,mk04:262:488:103,mk04:262:488:103:07734
px00550,mk04,mk04:187,mk04:187:103,mk04:187:103:103,mk04:187:103:103:00549
px11302,mk04,mk04:128,mk04:128:103,mk04:128:103:103,mk04:128:103:103:06109
px03015,mk17,mk17:016,mk17:016:103,mk17:016:103:103,mk17:016:103:103:10242
px04353,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:07935
px05514,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:06851
px04768,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:05243
px04505,mk04,mk04:227,mk04:227:051,mk04:227:051:103,mk04:227:051:103:01225
px06663,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:04380
px03679,mk29,mk29:241,mk29:241:249,mk29:241:249:103,mk29:241:249:103:08500
px09160,mk29,mk29:102,mk29:102:216,mk29:102:216:118,mk29:102:216:118:08345
px10265,mk29,mk29:183,mk29:183:195,mk29:183:195:103,mk29:183:195:103:00456
px02587,mk25,mk25:185,mk25:185:513,mk25:185:513:103,mk25:185:513:103:03337
px04192,mk25,mk25:185,mk25:185:513,mk25:185:513:103,mk25:185:513:103:03607
px11450,mk25,mk25:215,mk25:215:103,mk25:215:103:103,mk25:215:103:103:06158
px07593,mk20,mk20:175,mk20:175:016,mk20:175:016:056,mk20:175:016:056:02677
px09055,mk17,mk17:202,mk17:202:013,mk17:202:013:153,mk17:202:013:153:09224
px04820,mk17,mk17:202,mk17:202:013,mk17:202:013:153,mk17:202:013:153:09224
px10088,mk37,mk37:077,mk37:077:103,mk37:077:103:103,mk37:077:103:103:03162
px05422,mk37,mk37:077,mk37:077:103,mk37:077:103:103,mk37:077:103:103:02631
px02378,mk37,mk37:077,mk37:077:103,mk37:077:103:103,mk37:077:103:103:06240
px10378,mk37,mk37:077,mk37:077:103,mk37:077:103:103,mk37:077:103:103:03115
px04338,mk37,mk37:077,mk37:077:103,mk37:077:103:103,mk37:077:103:103:01927
px12448,mk13,mk13:280,mk13:280:095,mk13:280:095:103,mk13:280:095:103:00695
px07309,mk17,mk17:139,mk17:139:248,mk17:139:248:015,mk17:139:248:015:08529
px10878,mk17,mk17:139,mk17:139:248,mk17:139:248:015,mk17:139:248:015:08529
px09814,mk29,mk29:132,mk29:132:103,mk29:132:103:103,mk29:132:103:103:08727
px06126,mk29,mk29:241,mk29:241:103,mk29:241:103:103,mk29:241:103:103:01450
px04334,mk29,mk29:186,mk29:186:373,mk29:186:373:103,mk29:186:373:103:02127
px06023,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:00095
px12097,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:04226
px06536,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:04226
px04881,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:03418
px02586,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:03418
px01304,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:03418
px08154,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:02873
px06256,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:03477
px10522,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:03477
px07459,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:10199
px10066,mk17,mk17:094,mk17:094:103,mk17:094:103:103,mk17:094:103:103:01019
px03132,mk17,mk17:120,mk17:120:498,mk17:120:498:047,mk17:120:498:047:03886
px08638,mk10,mk10:086,mk10:086:288,mk10:086:288:103,mk10:086:288:103:03189
px02997,mk06,mk06:020,mk06:020:012,mk06:020:012:103,mk06:020:012:103:08372
px11690,mk06,mk06:020,mk06:020:012,mk06:020:012:103,mk06:020:012:103:02496
px08201,mk27,mk27:207,mk27:207:103,mk27:207:103:103,mk27:207:103:103:01688
px08651,mk03,mk03:291,mk03:291:391,mk03:291:391:103,mk03:291:391:103:03781
px01614,mk22,mk22:252,mk22:252:391,mk22:252:391:103,mk22:252:391:103:09171
px12128,mk17,mk17:251,mk17:251:088,mk17:251:088:070,mk17:251:088:070:08298
px07875,mk50,mk50:137,mk50:137:103,mk50:137:103:103,mk50:137:103:103:09354
px08319,mk50,mk50:267,mk50:267:103,mk50:267:103:103,mk50:267:103:103:06141
px07177,mk17,mk17:118,mk17:118:214,mk17:118:214:119,mk17:118:214:119:02923
px08770,mk17,mk17:118,mk17:118:214,mk17:118:214:119,mk17:118:214:119:02923
px11901,mk17,mk17:118,mk17:118:214,mk17:118:214:103,mk17:118:214:103:00170
px03998,mk17,mk17:118,mk17:118:214,mk17:118:214:103,mk17:118:214:103:00170
px04520,mk17,mk17:139,mk17:139:248,mk17:139:248:075,mk17:139:248:075:00176
px05445,mk17,mk17:251,mk17:251:088,mk17:251:088:003,mk17:251:088:003:01756
px00468,mk25,mk25:213,mk25:213:318,mk25:213:318:103,mk25:213:318:103:06956
px03483,mk52,mk52:059,mk52:059:103,mk52:059:103:103,mk52:059:103:103:03885
px06886,mk29,mk29:068,mk29:068:429,mk29:068:429:103,mk29:068:429:103:00592
px05485,mk29,mk29:039,mk29:039:458,mk29:039:458:103,mk29:039:458:103:02447
px11897,mk29,mk29:102,mk29:102:358,mk29:102:358:211,mk29:102:358:211:08072
px07349,mk29,mk29:102,mk29:102:358,mk29:102:358:211,mk29:102:358:211:06830
px00107,mk04,mk04:057,mk04:057:435,mk04:057:435:044,mk04:057:435:044:07691
px07485,mk04,mk04:074,mk04:074:103,mk04:074:103:103,mk04:074:103:103:03058
px05492,mk04,mk04:169,mk04:169:299,mk04:169:299:103,mk04:169:299:103:06831
px02639,mk01,mk01:205,mk01:205:168,mk01:205:168:103,mk01:205:168:103:07256
px03448,mk01,mk01:205,mk01:205:168,mk01:205:168:103,mk01:205:168:103:02433
px11177,mk17,mk17:153,mk17:153:024,mk17:153:024:071,mk17:153:024:071:06667
px11596,mk01,mk01:205,mk01:205:168,mk01:205:168:103,mk01:205:168:103:07021
px05864,mk50,mk50:137,mk50:137:103,mk50:137:103:103,mk50:137:103:103:02285
px00412,mk01,mk01:205,mk01:205:471,mk01:205:471:172,mk01:205:471:172:08095
px11411,mk01,mk01:205,mk01:205:471,mk01:205:471:172,mk01:205:471:172:08544
px07466,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:02984
px10703,mk01,mk01:205,mk01:205:471,mk01:205:471:199,mk01:205:471:199:00257
px07111,mk03,mk03:092,mk03:092:397,mk03:092:397:103,mk03:092:397:103:06704
px10216,mk03,mk03:092,mk03:092:397,mk03:092:397:103,mk03:092:397:103:06704
px07421,mk04,mk04:218,mk04:218:096,mk04:218:096:103,mk04:218:096:103:02801
px11474,mk10,mk10:231,mk10:231:140,mk10:231:140:103,mk10:231:140:103:04673
px09785,mk10,mk10:231,mk10:231:140,mk10:231:140:103,mk10:231:140:103:04673
px07460,mk03,mk03:092,mk03:092:397,mk03:092:397:103,mk03:092:397:103:00693
px05630,mk03,mk03:092,mk03:092:397,mk03:092:397:103,mk03:092:397:103:00693
px05027,mk42,mk42:085,mk42:085:224,mk42:085:224:103,mk42:085:224:103:04709
px10057,mk29,mk29:102,mk29:102:216,mk29:102:216:118,mk29:102:216:118:00470
px11877,mk29,mk29:039,mk29:039:458,mk29:039:458:103,mk29:039:458:103:03729
px10844,mk29,mk29:155,mk29:155:103,mk29:155:103:103,mk29:155:103:103:00845
px03475,mk29,mk29:155,mk29:155:103,mk29:155:103:103,mk29:155:103:103:00447
px01863,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:10320
px10372,mk04,mk04:128,mk04:128:103,mk04:128:103:103,mk04:128:103:103:03746
px09554,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:03995
px05381,mk25,mk25:023,mk25:023:219,mk25:023:219:108,mk25:023:219:108:02271
px02361,mk50,mk50:211,mk50:211:103,mk50:211:103:103,mk50:211:103:103:04809
px11572,mk50,mk50:211,mk50:211:103,mk50:211:103:103,mk50:211:103:103:00712
px08242,mk04,mk04:287,mk04:287:103,mk04:287:103:103,mk04:287:103:103:02178
px02134,mk04,mk04:287,mk04:287:309,mk04:287:309:101,mk04:287:309:101:05391
px08215,mk04,mk04:287,mk04:287:103,mk04:287:103:103,mk04:287:103:103:05605
px02407,mk04,mk04:287,mk04:287:426,mk04:287:426:231,mk04:287:426:231:09795
px00030,mk17,mk17:153,mk17:153:024,mk17:153:024:092,mk17:153:024:092:08001
px09142,mk17,mk17:029,mk17:029:484,mk17:029:484:140,mk17:029:484:140:09949
px02802,mk50,mk50:211,mk50:211:103,mk50:211:103:103,mk50:211:103:103:06922
px03913,mk20,mk20:161,mk20:161:506,mk20:161:506:088,mk20:161:506:088:02456
px03746,mk03,mk03:291,mk03:291:531,mk03:291:531:178,mk03:291:531:178:01303
px04456,mk03,mk03:291,mk03:291:531,mk03:291:531:195,mk03:291:531:195:10607
px00569,mk04,mk04:227,mk04:227:051,mk04:227:051:103,mk04:227:051:103:05273
px05764,mk04,mk04:074,mk04:074:103,mk04:074:103:103,mk04:074:103:103:01512
px06024,mk04,mk04:128,mk04:128:103,mk04:128:103:103,mk04:128:103:103:08934
px06326,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:03051
px01246,mk04,mk04:057,mk04:057:435,mk04:057:435:044,mk04:057:435:044:08964
px06591,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:08824
px06753,mk04,mk04:227,mk04:227:051,mk04:227:051:103,mk04:227:051:103:01585
px01459,mk04,mk04:074,mk04:074:103,mk04:074:103:103,mk04:074:103:103:00001
px08192,mk04,mk04:074,mk04:074:042,mk04:074:042:219,mk04:074:042:219:03345
px01836,mk03,mk03:291,mk03:291:531,mk03:291:531:195,mk03:291:531:195:10607
px00317,mk17,mk17:196,mk17:196:243,mk17:196:243:103,mk17:196:243:103:10496
px00109,mk03,mk03:291,mk03:291:531,mk03:291:531:178,mk03:291:531:178:01303
px06045,mk29,mk29:060,mk29:060:228,mk29:060:228:103,mk29:060:228:103:07919
px03754,mk29,mk29:060,mk29:060:228,mk29:060:228:103,mk29:060:228:103:10252
px03133,mk04,mk04:292,mk04:292:509,mk04:292:509:103,mk04:292:509:103:09921
px03469,mk04,mk04:262,mk04:262:187,mk04:262:187:103,mk04:262:187:103:02566
px09649,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:04347
px09513,mk28,mk28:142,mk28:142:103,mk28:142:103:103,mk28:142:103:103:10142
px05170,mk22,mk22:100,mk22:100:391,mk22:100:391:103,mk22:100:391:103:06807
px04793,mk22,mk22:100,mk22:100:391,mk22:100:391:103,mk22:100:391:103:03767
px12385,mk22,mk22:100,mk22:100:391,mk22:100:391:103,mk22:100:391:103:05918
px07935,mk22,mk22:100,mk22:100:391,mk22:100:391:103,mk22:100:391:103:09880
px07732,mk22,mk22:100,mk22:100:391,mk22:100:391:103,mk22:100:391:103:02144
px07891,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:01503
px02679,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:01503
px04926,mk29,mk29:171,mk29:171:103,mk29:171:103:103,mk29:171:103:103:03474
px06386,mk22,mk22:168,mk22:168:292,mk22:168:292:103,mk22:168:292:103:06168
px02716,mk03,mk03:092,mk03:092:099,mk03:092:099:103,mk03:092:099:103:10212
px07325,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:05032
px12477,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:06515
px03474,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:04663
px05200,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:04022
px09198,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:02033
px11381,mk03,mk03:092,mk03:092:397,mk03:092:397:103,mk03:092:397:103:03009
px08909,mk20,mk20:101,mk20:101:345,mk20:101:345:190,mk20:101:345:190:08220
px08736,mk29,mk29:268,mk29:268:211,mk29:268:211:103,mk29:268:211:103:06049
px00974,mk10,mk10:071,mk10:071:180,mk10:071:180:145,mk10:071:180:145:04940
px05412,mk10,mk10:071,mk10:071:180,mk10:071:180:145,mk10:071:180:145:04940
px09186,mk31,mk31:088,mk31:088:178,mk31:088:178:103,mk31:088:178:103:09950
px08376,mk03,mk03:291,mk03:291:531,mk03:291:531:103,mk03:291:531:103:07479
px12494,mk22,mk22:168,mk22:168:205,mk22:168:205:116,mk22:168:205:116:04541
px05228,mk16,mk16:005,mk16:005:511,mk16:005:511:019,mk16:005:511:019:06953
px07160,mk16,mk16:005,mk16:005:511,mk16:005:511:019,mk16:005:511:019:06953
px12445,mk21,mk21:089,mk21:089:497,mk21:089:497:103,mk21:089:497:103:06613
px01375,mk12,mk12:220,mk12:220:106,mk12:220:106:135,mk12:220:106:135:05672
px05533,mk31,mk31:088,mk31:088:178,mk31:088:178:103,mk31:088:178:103:03989
px03747,mk17,mk17:251,mk17:251:103,mk17:251:103:103,mk17:251:103:103:09678
px04004,mk17,mk17:251,mk17:251:103,mk17:251:103:103,mk17:251:103:103:09678
px08822,mk17,mk17:251,mk17:251:103,mk17:251:103:103,mk17:251:103:103:09843
px04148,mk17,mk17:251,mk17:251:103,mk17:251:103:103,mk17:251:103:103:09843
px08904,mk16,mk16:005,mk16:005:511,mk16:005:511:019,mk16:005:511:019:00597
px04522,mk17,mk17:202,mk17:202:103,mk17:202:103:103,mk17:202:103:103:02687
px07278,mk16,mk16:005,mk16:005:511,mk16:005:511:019,mk16:005:511:019:00597
px00011,mk16,mk16:005,mk16:005:511,mk16:005:511:019,mk16:005:511:019:07482
px06419,mk10,mk10:049,mk10:049:103,mk10:049:103:103,mk10:049:103:103:07553
px03859,mk16,mk16:005,mk16:005:511,mk16:005:511:019,mk16:005:511:019:07482
px04247,mk17,mk17:208,mk17:208:057,mk17:208:057:260,mk17:208:057:260:10541
px01427,mk17,mk17:208,mk17:208:057,mk17:208:057:260,mk17:208:057:260:10541
px10225,mk22,mk22:100,mk22:100:391,mk22:100:391:103,mk22:100:391:103:07358
px06553,mk07,mk07:037,mk07:037:082,mk07:037:082:008,mk07:037:082:008:10093
px10098,mk07,mk07:037,mk07:037:164,mk07:037:164:008,mk07:037:164:008:02810
px00719,mk25,mk25:255,mk25:255:032,mk25:255:032:099,mk25:255:032:099:01989
px10763,mk25,mk25:213,mk25:213:334,mk25:213:334:103,mk25:213:334:103:04574
px03897,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:07512
px06336,mk23,mk23:134,mk23:134:411,mk23:134:411:091,mk23:134:411:091:04056
px11708,mk23,mk23:134,mk23:134:411,mk23:134:411:039,mk23:134:411:039:07147
px10837,mk23,mk23:134,mk23:134:411,mk23:134:411:039,mk23:134:411:039:08225
px00736,mk23,mk23:134,mk23:134:411,mk23:134:411:039,mk23:134:411:039:03959
px06248,mk29,mk29:068,mk29:068:330,mk29:068:330:107,mk29:068:330:107:02652
px10640,mk29,mk29:068,mk29:068:330,mk29:068:330:107,mk29:068:330:107:05340
px00324,mk29,mk29:102,mk29:102:103,mk29:102:103:211,mk29:102:103:211:04608
px04050,mk29,mk29:102,mk29:102:103,mk29:102:103:211,mk29:102:103:211:09673
px02141,mk29,mk29:081,mk29:081:522,mk29:081:522:103,mk29:081:522:103:06854
px04771,mk29,mk29:081,mk29:081:477,mk29:081:477:103,mk29:081:477:103:08608
px11377,mk29,mk29:068,mk29:068:156,mk29:068:156:124,mk29:068:156:124:04561
px00910,mk29,mk29:039,mk29:039:087,mk29:039:087:103,mk29:039:087:103:02400
px02628,mk22,mk22:168,mk22:168:205,mk22:168:205:103,mk22:168:205:103:07615
px11920,mk17,mk17:251,mk17:251:088,mk17:251:088:003,mk17:251:088:003:07221
px00497,mk10,mk10:018,mk10:018:103,mk10:018:103:103,mk10:018:103:103:05785
px09660,mk12,mk12:220,mk12:220:103,mk12:220:103:103,mk12:220:103:103:07224
px07592,mk17,mk17:139,mk17:139:248,mk17:139:248:015,mk17:139:248:015:05254
px10366,mk17,mk17:139,mk17:139:248,mk17:139:248:015,mk17:139:248:015:05254
px08695,mk17,mk17:139,mk17:139:248,mk17:139:248:075,mk17:139:248:075:08963
px07653,mk51,mk51:184,mk51:184:412,mk51:184:412:103,mk51:184:412:103:06470
px01207,mk11,mk11:172,mk11:172:521,mk11:172:521:103,mk11:172:521:103:09366
px03026,mk21,mk21:089,mk21:089:497,mk21:089:497:103,mk21:089:497:103:03933
px11622,mk29,mk29:183,mk29:183:195,mk29:183:195:103,mk29:183:195:103:03347
px09299,mk29,mk29:183,mk29:183:195,mk29:183:195:103,mk29:183:195:103:04523
px11740,mk29,mk29:183,mk29:183:195,mk29:183:195:103,mk29:183:195:103:07183
px01196,mk29,mk29:183,mk29:183:195,mk29:183:195:103,mk29:183:195:103:02854
px07991,mk28,mk28:051,mk28:051:103,mk28:051:103:103,mk28:051:103:103:08761
px06038,mk28,mk28:051,mk28:051:103,mk28:051:103:103,mk28:051:103:103:08761
px11396,mk28,mk28:051,mk28:051:103,mk28:051:103:103,mk28:051:103:103:08761
px05844,mk17,mk17:225,mk17:225:145,mk17:225:145:083,mk17:225:145:083:03771
px06811,mk17,mk17:225,mk17:225:145,mk17:225:145:083,mk17:225:145:083:03771
px03380,mk29,mk29:186,mk29:186:455,mk29:186:455:103,mk29:186:455:103:04622
px07302,mk29,mk29:186,mk29:186:455,mk29:186:455:103,mk29:186:455:103:06507
px00289,mk27,mk27:112,mk27:112:103,mk27:112:103:103,mk27:112:103:103:02747
px03223,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:01511
px05997,mk04,mk04:187,mk04:187:092,mk04:187:092:103,mk04:187:092:103:05202
px11518,mk06,mk06:069,mk06:069:460,mk06:069:460:103,mk06:069:460:103:03527
px05532,mk06,mk06:069,mk06:069:460,mk06:069:460:103,mk06:069:460:103:03946
px08525,mk06,mk06:069,mk06:069:460,mk06:069:460:103,mk06:069:460:103:03527
px07342,mk04,mk04:292,mk04:292:103,mk04:292:103:103,mk04:292:103:103:02561
px00389,mk04,mk04:292,mk04:292:103,mk04:292:103:103,mk04:292:103:103:05162
px00837,mk04,mk04:292,mk04:292:103,mk04:292:103:103,mk04:292:103:103:07861
px09318,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:01189
px12343,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:06905
px00281,mk04,mk04:262,mk04:262:488,mk04:262:488:162,mk04:262:488:162:05058
px02993,mk04,mk04:057,mk04:057:435,mk04:057:435:044,mk04:057:435:044:03577
px07734,mk17,mk17:122,mk17:122:088,mk17:122:088:003,mk17:122:088:003:10200
px03861,mk35,mk35:072,mk35:072:184,mk35:072:184:182,mk35:072:184:182:04657
px08956,mk11,mk11:172,mk11:172:103,mk11:172:103:103,mk11:172:103:103:03920
px05016,mk11,mk11:172,mk11:172:103,mk11:172:103:103,mk11:172:103:103:00878
px01113,mk29,mk29:132,mk29:132:103,mk29:132:103:103,mk29:132:103:103:08368
px08274,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:08464
px10892,mk04,mk04:074,mk04:074:103,mk04:074:103:103,mk04:074:103:103:09020
px10588,mk04,mk04:292,mk04:292:103,mk04:292:103:103,mk04:292:103:103:08707
px11366,mk04,mk04:227,mk04:227:270,mk04:227:270:219,mk04:227:270:219:03689
px01035,mk04,mk04:227,mk04:227:270,mk04:227:270:219,mk04:227:270:219:08162
px12194,mk04,mk04:287,mk04:287:103,mk04:287:103:103,mk04:287:103:103:07103
px04541,mk04,mk04:187,mk04:187:187,mk04:187:187:103,mk04:187:187:103:01521
px00268,mk04,mk04:187,mk04:187:187,mk04:187:187:103,mk04:187:187:103:03272
px04895,mk04,mk04:128,mk04:128:103,mk04:128:103:103,mk04:128:103:103:03668
px01599,mk04,mk04:187,mk04:187:063,mk04:187:063:103,mk04:187:063:103:09515
px05971,mk04,mk04:292,mk04:292:041,mk04:292:041:103,mk04:292:041:103:06924
px06621,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:06899
px06320,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:02675
px07786,mk16,mk16:145,mk16:145:489,mk16:145:489:069,mk16:145:489:069:02571
px10629,mk16,mk16:145,mk16:145:489,mk16:145:489:194,mk16:145:489:194:07829
px03059,mk16,mk16:145,mk16:145:489,mk16:145:489:194,mk16:145:489:194:01520
px09080,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:05941
px05495,mk22,mk22:098,mk22:098:486,mk22:098:486:103,mk22:098:486:103:02516
px05182,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:05166
px07294,mk22,mk22:098,mk22:098:486,mk22:098:486:103,mk22:098:486:103:05187
px01380,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:00314
px10008,mk22,mk22:098,mk22:098:486,mk22:098:486:103,mk22:098:486:103:03932
px09973,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:08931
px00417,mk16,mk16:053,mk16:053:222,mk16:053:222:034,mk16:053:222:034:00295
px08395,mk16,mk16:053,mk16:053:222,mk16:053:222:034,mk16:053:222:034:00295
px04706,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:10537
px01963,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:10537
px00621,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:03037
px01704,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:00341
px07008,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:00341
px10356,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:05948
px12398,mk16,mk16:008,mk16:008:516,mk16:008:516:136,mk16:008:516:136:05948
px03388,mk03,mk03:092,mk03:092:397,mk03:092:397:103,mk03:092:397:103:09210
px12091,mk03,mk03:092,mk03:092:397,mk03:092:397:103,mk03:092:397:103:06165
px11615,mk03,mk03:092,mk03:092:397,mk03:092:397:103,mk03:092:397:103:03494
px04485,mk51,mk51:140,mk51:140:537,mk51:140:537:103,mk51:140:537:103:02922
px06683,mk51,mk51:140,mk51:140:412,mk51:140:412:103,mk51:140:412:103:05177
px02517,mk51,mk51:140,mk51:140:537,mk51:140:537:103,mk51:140:537:103:08805
px05282,mk51,mk51:140,mk51:140:412,mk51:140:412:103,mk51:140:412:103:00578
px12473,mk51,mk51:140,mk51:140:537,mk51:140:537:103,mk51:140:537:103:01859
px06106,mk29,mk29:068,mk29:068:183,mk29:068:183:043,mk29:068:183:043:03371
px09584,mk11,mk11:002,mk11:002:183,mk11:002:183:103,mk11:002:183:103:03942
px01191,mk04,mk04:082,mk04:082:307,mk04:082:307:162,mk04:082:307:162:06756
px09636,mk04,mk04:287,mk04:287:261,mk04:287:261:101,mk04:287:261:101:01772
px06696,mk11,mk11:002,mk11:002:103,mk11:002:103:103,mk11:002:103:103:05812
px04582,mk04,mk04:128,mk04:128:103,mk04:128:103:103,mk04:128:103:103:04134
px03922,mk04,mk04:287,mk04:287:103,mk04:287:103:103,mk04:287:103:103:06043
px10895,mk04,mk04:128,mk04:128:103,mk04:128:103:103,mk04:128:103:103:08589
px04722,mk04,mk04:074,mk04:074:042,mk04:074:042:219,mk04:074:042:219:02408
px09843,mk04,mk04:146,mk04:146:478,mk04:146:478:103,mk04:146:478:103:06376
px12046,mk04,mk04:074,mk04:074:103,mk04:074:103:103,mk04:074:103:103:07634
px10291,mk04,mk04:128,mk04:128:087,mk04:128:087:076,mk04:128:087:076:06246
